timestamp,polarity,subjectivity,neg,neu,pos,compound,open,high,low,close,volume
2021-01-01 14:00:00,0.1142960959,0.5610219657,0.08944444444,0.804,0.1065555556,0.2142,29464.79,29530,29266.15,29327.84,2612.67217
2021-01-01 15:00:00,0.03961904762,0.1947857143,0.0549,0.8801,0.0649,0.02358,29327.83,29391,29030.14,29188.67,2779.063894
2021-01-01 16:00:00,0.1100340136,0.4039115646,0.031,0.8708571429,0.09828571429,0.1017714286,29188.67,29360,29125,29300.57,1490.329484
2021-01-01 17:00:00,0.05714646465,0.2553377525,0.0733125,0.8406875,0.086,0.03381875,29300.79,29339.76,28937,29079.64,2504.977099
2021-01-01 18:00:00,0.09775613276,0.369958375,0.08476923077,0.8378461538,0.07746153846,0.02516153846,29077.59,29259.98,28624.57,29072.7,4226.430041
2021-01-01 19:00:00,0.1982142857,0.4426587302,0.088875,0.757375,0.15375,0.1148125,29072.7,29125.32,28950,29029.04,1629.228721
2021-01-01 20:00:00,-0.01724537037,0.3634259259,0.09122222222,0.7886666667,0.1202222222,0.1544111111,29029.04,29279.72,28880.37,29200.96,1838.549082
2021-01-01 21:00:00,0.1446969697,0.3111111111,0.09090909091,0.7415454545,0.1675454545,0.1978272727,29200.97,29289.82,29130,29160.39,1447.229641
2021-01-01 22:00:00,0.04589646465,0.4163089226,0.043,0.7817777778,0.1752222222,0.04448888889,29163.17,29326.74,29104.57,29262.32,1127.035897
2021-01-01 23:00:00,-0.01666666667,0.25,0.066,0.8586666667,0.07566666667,0.01253333333,29262.32,29338.89,29228.14,29331.69,971.123385
2021-01-02 0:00:00,-0.0533040293,0.313978022,0.05323076923,0.8556153846,0.09115384615,0.1269230769,29331.7,29338.59,28946.53,29197.48,2638.159379
2021-01-02 1:00:00,0.120776644,0.3801020408,0.02814285714,0.8572857143,0.1145714286,0.2695857143,29197.93,29400,29100,29359.47,1891.997249
2021-01-02 2:00:00,0.0875,0.2625,0.016,0.9235,0.0605,0.105375,29359.46,29469,29320.01,29323.82,1704.830137
2021-01-02 3:00:00,0.1167789001,0.3321628988,0.02888888889,0.8913333333,0.07977777778,0.2367555556,29323.82,29382.49,29256.85,29351.95,1158.041761
2021-01-02 4:00:00,0.0002607709751,0.4573922902,0.09671428571,0.8377142857,0.06557142857,0.1217142857,29351.95,29396,29220,29349.63,988.71107
2021-01-02 5:00:00,-0.06517857143,0.3819642857,0.09528571429,0.7924285714,0.1122857143,0.02705714286,29349.63,29590,29349.63,29589.99,2778.878231
2021-01-02 6:00:00,0.1148333333,0.4135,0.0239,0.8676,0.1085,0.25954,29589.99,29745,29450,29709.07,3030.24082
2021-01-02 7:00:00,0.1108525734,0.4458092833,0.047,0.8622222222,0.09077777778,0.1544222222,29709.06,29820.5,29623.31,29750,3067.812724
2021-01-02 8:00:00,0.1944444444,0.3222222222,0.036,0.8885,0.07566666667,0.02505,29751.47,29849.11,29640,29844.51,2358.088241
2021-01-02 9:00:00,0.09761904762,0.2952380952,0.093,0.7514285714,0.1555714286,-0.006085714286,29844.52,29899,29578.05,29612.87,3188.497375
2021-01-02 10:00:00,0.1373030303,0.2669415584,0.0465,0.8513,0.1022,0.02896,29612.88,29829,29473.91,29680.99,2315.182337
2021-01-02 11:00:00,0.09333333333,0.2091666667,0,0.9394,0.0606,0.23974,29679.51,29780.53,29622.79,29755,1365.036655
2021-01-02 12:00:00,0.01651334776,0.3129148629,0.07914285714,0.8213571429,0.09946428571,0.08246785714,29754.99,30888,29741.39,30604.03,12772.56604
2021-01-02 13:00:00,0.1018597156,0.2084273658,0.07113157895,0.7921578947,0.1366842105,0.1559842105,30604.03,31561.87,30521,31541.17,9182.429703
2021-01-02 14:00:00,0.09898014898,0.1941244491,0.04243243243,0.8701891892,0.08737837838,0.09042972973,31546.06,31567.89,31065,31290.53,6447.783897
2021-01-02 15:00:00,0.05811133039,0.3453974266,0.06494117647,0.8287941176,0.1063235294,0.07666764706,31290.53,31800,31236.37,31691.29,5626.193755
2021-01-02 16:00:00,0.1013675125,0.3246840364,0.05210638298,0.8559361702,0.09193617021,0.1160276596,31691.09,33000,31616.42,32482.28,15432.28519
2021-01-02 17:00:00,0.09313334235,0.3028550814,0.059375,0.822125,0.1185,0.1659125,32484.28,32935,32394.77,32856.96,6402.180701
2021-01-02 18:00:00,0.1068929316,0.3874620582,0.09135555556,0.7856,0.1230444444,0.08494888889,32856.95,33300,32421,32999.98,7170.295412
2021-01-02 19:00:00,0.1050667989,0.2682625661,0.03256666667,0.8475333333,0.1199333333,0.1737466667,32999.98,33220,32690,33027.2,5844.856499
2021-01-02 20:00:00,0.1468314093,0.3171386484,0.02566666667,0.8373333333,0.136969697,0.2083090909,33027.2,33061.37,30550,30667.22,15733.28311
2021-01-02 21:00:00,0.1516031281,0.3385068426,0.05048387097,0.8212580645,0.1282903226,0.2057580645,30669.43,32005.94,30300,31694.59,10395.12064
2021-01-02 22:00:00,0.2625431951,0.4411283892,0.07621052632,0.7927368421,0.1310526316,0.2711894737,31693.53,32311.92,31424.96,32145.66,3879.062094
2021-01-02 23:00:00,0.06344496553,0.31295194,0.08088888889,0.8326666667,0.08644444444,0.0473,32143.53,32246.67,31500,32178.33,4622.340338
2021-01-03 0:00:00,0.1087301587,0.2604395604,0.02176923077,0.924,0.05423076923,0.05164615385,32176.45,32497.8,31962.99,32447.94,3346.062141
2021-01-03 1:00:00,0.006950280112,0.3428396359,0.04952941176,0.7817647059,0.1687647059,0.1709411765,32447.95,32790.07,32201,32585.09,3401.152207
2021-01-03 2:00:00,0.1496245158,0.3341234905,0.05115789474,0.8391578947,0.1096842105,0.1703315789,32583.04,32884.09,32550,32741.67,2017.209759
2021-01-03 3:00:00,0.06458333333,0.251984127,0.007,0.9213333333,0.07166666667,0.2191666667,32741.68,32756,32404,32573.87,2125.8788
2021-01-03 4:00:00,0.1153044872,0.3295009158,0.056,0.8693846154,0.07469230769,-0.001407692308,32576.11,33250,32450,33192.53,3436.070984
2021-01-03 5:00:00,0.162991823,0.3877119408,0.04554166667,0.7575,0.197,0.307475,33192.53,34180,33109.44,33758.67,10355.07032
2021-01-03 6:00:00,0.161678338,0.4357609711,0.05647058824,0.8311764706,0.1123529412,0.1340058824,33758.67,34110.05,33651.12,33967.13,4526.910974
2021-01-03 7:00:00,0.01388415404,0.3428603746,0.08383333333,0.7799583333,0.1362916667,0.09714583333,33967.13,34778.11,33737.19,34452.34,7968.074023
2021-01-03 8:00:00,0.03120851371,0.2766836219,0.0735,0.8280666667,0.09843333333,0.02949,34451.78,34670.41,33757.29,34367.68,6146.774112
2021-01-03 9:00:00,0.07840909091,0.3193181818,0.085,0.8255454545,0.08954545455,-0.1132272727,34367.35,34588.88,33800,34190.55,6052.678972
2021-01-03 10:00:00,0.1067900433,0.4468120491,0.0638,0.8254,0.1108,0.14133,34189.98,34350,33403,33877.96,6335.226642
2021-01-03 11:00:00,0.1350331042,0.4896504966,0.09529411765,0.739,0.1656470588,0.09317058824,33877.96,34450,33787.55,34413.53,4116.853141
2021-01-03 12:00:00,0.107965368,0.3709681985,0.05130769231,0.8563076923,0.09238461538,-0.03400769231,34413.53,34600,33928.75,34103.72,4546.283481
2021-01-03 13:00:00,0.1958708113,0.4345304233,0.04640740741,0.8143703704,0.1391851852,0.2071148148,34103.73,34385.02,33800,33880,4373.738376
2021-01-03 14:00:00,0.1026855089,0.2944609557,0.04265384615,0.8173076923,0.1400769231,0.2118384615,33877.98,34150,33450,33811.54,5928.805563
2021-01-03 15:00:00,0.1964108345,0.4836225349,0.04166666667,0.7463333333,0.212,0.3127555556,33811.54,33873.45,32727,33506.62,8391.249757
2021-01-03 16:00:00,0.2363826707,0.3922435824,0.02868421053,0.8183157895,0.1529473684,0.3628368421,33505.15,33822.69,32650,32676.74,7983.739125
2021-01-03 17:00:00,0.05589466089,0.3534126984,0.03886666667,0.8208,0.1403333333,0.1948466667,32676.75,33333.33,32454.73,32909.27,7447.809163
2021-01-03 18:00:00,0.1038702148,0.391092437,0.05164705882,0.7898823529,0.1584117647,0.2140117647,32907.51,33031.57,32267,32769.76,4707.199943
2021-01-03 19:00:00,0.1084649123,0.3773245614,0.05252631579,0.8233157895,0.1241578947,0.2048421053,32769.79,32930,32455.71,32772.21,2288.439412
2021-01-03 20:00:00,0.1789333333,0.3442,0.05244,0.85192,0.09564,0.122956,32775.1,33816,32727.1,33726.21,5420.678183
2021-01-03 21:00:00,0.147280303,0.3712428752,0.03895,0.8557,0.10535,0.16971,33725.72,33861.92,33506,33558.34,2123.067992
2021-01-03 22:00:00,0.2730630481,0.4281080031,0.03523076923,0.8201538462,0.1446153846,0.3657692308,33559.06,33661.1,33000,33119.14,2841.033093
2021-01-03 23:00:00,0.09681818182,0.4220744949,0.03325,0.85625,0.1105,0.147955,33119.14,33600,32600,33000.05,5077.560592
2021-01-04 0:00:00,0.1377267574,0.2952664399,0.06447619048,0.8688095238,0.06671428571,-0.0003095238095,33000.05,33111.44,32400.25,32843.88,4792.206831
2021-01-04 1:00:00,0.07395833333,0.2006410256,0.063875,0.801,0.135125,0.0634625,32843.89,33327,32602.47,33191.04,3390.023872
2021-01-04 2:00:00,-0.008202422577,0.4275129038,0.05061538462,0.7856153846,0.1637692308,0.2547153846,33191.05,33588,32958.38,33454.22,3180.350783
2021-01-04 3:00:00,0.1016690341,0.2648950442,0.063875,0.8583125,0.0778125,0.14795,33454.21,33510.71,33160,33505.16,3174.209134
2021-01-04 4:00:00,0.1490740741,0.43,0.07526666667,0.8057333333,0.119,0.1348,33505.15,33600,33186.14,33257.55,3167.029273
2021-01-04 5:00:00,0.0905,0.3903333333,0.0441,0.8716,0.0844,0.13147,33257.56,33315.9,32802.25,32813.01,3990.70088
2021-01-04 6:00:00,0.125508658,0.3572222222,0.0302,0.8369,0.1329,0.23903,32813.01,33408,32813,33100.02,4768.764928
2021-01-04 7:00:00,0.1020359439,0.2854312607,0.03418181818,0.872,0.09390909091,0.1623454545,33100.02,33148.69,31505,32068.84,9472.376828
2021-01-04 8:00:00,0.1397208694,0.3521966315,0.0401875,0.7834375,0.1763125,0.28149375,32068.84,32567.88,31450,32045.14,6529.253248
2021-01-04 9:00:00,-0.04560185185,0.312962963,0.04877777778,0.8313333333,0.1198888889,0.1312222222,32045.15,32152.15,30248.85,31038.63,11271.89653
2021-01-04 10:00:00,0.1698247354,0.4663525132,0.07816666667,0.80075,0.1210833333,0.1019916667,31038.35,31227.33,28130,30270.76,19376.83118
2021-01-04 11:00:00,0.1688552189,0.4166666667,0.02833333333,0.9143333333,0.05733333333,0.09241111111,30270.76,30900.2,29400,30743.06,9413.490067
2021-01-04 12:00:00,0.212347132,0.4406362734,0.035375,0.837875,0.12675,0.2057875,30742.99,31434.07,30454.25,31219.02,8316.880828
2021-01-04 13:00:00,0.1176855288,0.365922662,0.06519047619,0.8856190476,0.04923809524,0.0214,31219.03,31400,30600,31400,5474.654787
2021-01-04 14:00:00,0.06779936643,0.3021860908,0.0931875,0.7750625,0.13175,0.22071875,31400,32167.93,31400,32113.68,7479.383587
2021-01-04 15:00:00,0.07717789155,0.4331939588,0.06792307692,0.8445384615,0.0875,0.1738615385,32113.68,32185.67,31550,31745.72,5321.620251
2021-01-04 16:00:00,0.05001867414,0.3489729225,0.06805882353,0.8112941176,0.1205882353,0.2297294118,31745.71,31920,30723,31320.31,8174.285783
2021-01-04 17:00:00,0.214375,0.353343254,0.0344,0.8021,0.1635,0.34758,31320.3,31523.01,30626.36,31024.17,4962.562729
2021-01-04 18:00:00,0.009893097643,0.3098257576,0.10775,0.806,0.08625,-0.00762,31022.25,31465.44,31001,31165.16,3361.43987
2021-01-04 19:00:00,0.09813131313,0.3114159452,0.0312,0.8118,0.1570666667,0.2248066667,31165.16,31855.75,31104.99,31665.51,3388.372221
2021-01-04 20:00:00,0.1778628118,0.4360430839,0.05064285714,0.8161428571,0.1331428571,0.2934,31665.52,31830.95,31210,31244.97,2850.963087
2021-01-04 21:00:00,0.1141774892,0.3565205628,0.1285454545,0.7687272727,0.1027272727,-0.0322,31244.97,31579,30856.08,31014.27,3202.456127
2021-01-04 22:00:00,0.003641456583,0.3186041083,0.04488235294,0.8283529412,0.1267058824,0.1078470588,31014.27,31474.78,30950,31332.05,1646.484138
2021-01-04 23:00:00,0.1415555556,0.4581111111,0.0392,0.746,0.2147,0.40438,31332.05,32031.01,31150,31988.71,4193.648728
2021-01-05 0:00:00,0.04532407407,0.4346759259,0.05766666667,0.806,0.1364666667,0.06302,31989.75,32853.38,31989.74,32430.49,7707.64341
2021-01-05 1:00:00,0.07916666667,0.3416666667,0.084625,0.81375,0.101625,0.0104375,32430.69,32796,32224.25,32786.06,4246.96065
2021-01-05 2:00:00,0.07864583333,0.4296875,0.107875,0.713625,0.1785,0.0944875,32786.05,32828.26,32221.1,32306.64,3163.430044
2021-01-05 3:00:00,0.1625,0.2,0.008875,0.86675,0.124375,0.2341125,32306.64,32536.09,31130.86,31200,5695.044496
2021-01-05 4:00:00,0.1757575758,0.6603030303,0.0622,0.872,0.0658,0.02562,31190.04,31538.45,30418,30858.98,7229.486366
2021-01-05 5:00:00,0.1013036616,0.3377830387,0.03183333333,0.8454166667,0.1226666667,0.2460666667,30858.98,31366.16,29900,30436.25,6366.976124
2021-01-05 6:00:00,0.09873737374,0.5200757576,0.06163636364,0.7599090909,0.1785454545,0.2460818182,30436.26,31270.43,29900,31123.25,6611.210735
2021-01-05 7:00:00,0.31875,0.5595833333,0.126,0.5708,0.303,0.28614,31123.25,31312.03,30759.47,30817.77,2811.383953
2021-01-05 8:00:00,0.177020202,0.2613636364,0.0105,0.8456666667,0.1438333333,0.31,30817.78,31522.19,30817.78,31192.09,3237.120957
2021-01-05 9:00:00,-0.02258087367,0.3312900433,0.03527272727,0.8911818182,0.07345454545,0.09841818182,31192.16,31821.94,31157.9,31569.63,3935.597979
2021-01-05 10:00:00,0.1279934764,0.2928872054,0.09466666667,0.8099166667,0.0955,0.02494166667,31569.63,31687.11,31088.33,31345.77,3174.760396
2021-01-05 11:00:00,0.05,0.2666666667,0.05666666667,0.8981666667,0.04516666667,0.03735,31347.73,31777,31284.15,31776.66,2908.121768
2021-01-05 12:00:00,0.004385822511,0.2253733766,0.0672,0.8272,0.1056,0.1658,31776.66,32057.13,31563.84,31585.01,4161.551334
2021-01-05 13:00:00,0.04635487528,0.2732029478,0.07242857143,0.8011428571,0.1265714286,0.1220857143,31585,31900,31416.27,31460.01,2523.023165
2021-01-05 14:00:00,0.01849773243,0.3040589569,0.1062142857,0.8417142857,0.05207142857,-0.06316428571,31460.11,32375.07,31111.78,32342.33,5942.102854
2021-01-05 15:00:00,0.009303306878,0.3749599206,0.0234,0.8697333333,0.1068666667,0.2502333333,32343.61,32374.31,31929.41,32099.98,3616.599016
2021-01-05 16:00:00,-0.02464646465,0.3233080808,0.05833333333,0.8473333333,0.09433333333,0.02043333333,32099.97,32670,31763.23,32469.9,4926.171616
2021-01-05 17:00:00,0.09531372549,0.4399640523,0.1007058824,0.7611764706,0.1381176471,0.07748823529,32469.9,32790,32254.18,32742.73,3599.645718
2021-01-05 18:00:00,-0.004166666667,0.5126731602,0.08418181818,0.8464545455,0.06936363636,0.09034545455,32742.73,33433.55,32650.03,33372.84,6647.009921
2021-01-05 19:00:00,0.1082231041,0.3277061287,0.02588888889,0.8514444444,0.1227777778,0.2232277778,33372.83,34187.09,33098.82,33697.75,8659.338503
2021-01-05 20:00:00,0.1012776575,0.2811755251,0.02073333333,0.8585333333,0.1208,0.26986,33693.8,34044.13,33318,33969.17,5800.653907
2021-01-05 21:00:00,0.01300595238,0.5433234127,0.0883,0.8061,0.1056,0.07117,33968.66,33996.03,33471.94,33699.63,3682.074151
2021-01-05 22:00:00,0.06988241793,0.416082702,0.0481875,0.83675,0.115,0.1322875,33699.63,34360,33695.6,34183.42,4616.403334
2021-01-05 23:00:00,0.1376960784,0.3455689776,0.06947058824,0.8068235294,0.1237058824,0.1410294118,34183.43,34284.91,33650,33949.53,4787.686641
2021-01-06 0:00:00,0.1694433171,0.4735808983,0.031875,0.868375,0.09975,0.1773875,33949.53,34107.59,33288,33918.01,6106.351924
2021-01-06 1:00:00,0.01666666667,0.262037037,0.08288888889,0.84,0.07711111111,-0.01952222222,33918.01,34018.93,33513.05,33811.28,3237.659354
2021-01-06 2:00:00,0.0406462585,0.2608843537,0.1166428571,0.7845,0.09885714286,0.05427142857,33811.28,34135.84,33768.32,33873.3,3252.254556
2021-01-06 3:00:00,0.06199877564,0.2381538874,0.03372727273,0.7972727273,0.1689090909,0.1173636364,33873.3,34170,33652,34117.59,3183.088045
2021-01-06 4:00:00,0.200693768,0.4398861382,0.03175,0.8679375,0.1003125,0.20785,34116.76,35766.58,34109.83,35325.91,12735.41763
2021-01-06 5:00:00,0.06988215488,0.2432615039,0.06526666667,0.8569333333,0.0778,0.02999333333,35326.82,35590,34510,34978.91,5595.783676
2021-01-06 6:00:00,0.1238278388,0.3445970696,0.026,0.8138461538,0.1601538462,0.3300846154,34977.27,35229.1,34782.44,35125.51,3923.026403
2021-01-06 7:00:00,0.0547979798,0.3958874459,0.1335,0.7768333333,0.08966666667,0.01283333333,35125.49,35248.63,34350,34676.4,3898.737284
2021-01-06 8:00:00,0.2038961039,0.3740981241,0.017875,0.84025,0.141875,0.1574125,34666.8,34950.77,34015,34594.28,5094.759196
2021-01-06 9:00:00,0.080625,0.254375,0.037875,0.849125,0.113,0.3134,34596.08,34607.69,33357.9,33919.5,5753.91297
2021-01-06 10:00:00,0.2067217938,0.4973287563,0.01975,0.802375,0.17775,0.458675,33919.5,34550,33834.61,34417.36,3851.574259
2021-01-06 11:00:00,0.05451437451,0.3014113664,0.02715384615,0.8899230769,0.083,0.04729230769,34417.37,35200,34342.87,34918.53,6362.804142
2021-01-06 12:00:00,0.1554329004,0.2473160173,0.0465,0.7527,0.2007,0.31179,34918.54,35088,34415.61,34929.87,4569.514665
2021-01-06 13:00:00,0.2030934343,0.2779040404,0.02141666667,0.8230833333,0.1555,0.3629333333,34929.87,35050,34300,34550,4296.272331
2021-01-06 14:00:00,-0.02214187328,0.2995293848,0.1151818182,0.8125454545,0.07218181818,0.0742,34549.99,34593.5,34052.42,34213.46,5728.368095
2021-01-06 15:00:00,-0.0007466108453,0.3298979931,0.08778947368,0.8056842105,0.1064736842,0.1179894737,34213.58,34790,34150,34566.19,4050.156848
2021-01-06 16:00:00,0.02230861244,0.4011895268,0.09510526316,0.787,0.1178947368,0.04438947368,34566.18,35076.42,34372.92,34612.41,6142.986291
2021-01-06 17:00:00,0.05391865079,0.2393253968,0.04865,0.82095,0.1304,0.202635,34615.98,35057.81,34562,34898.52,3410.29344
2021-01-06 18:00:00,0.01853555395,0.5031305115,0.08188888889,0.8662222222,0.05188888889,-0.1055333333,34898.52,35245,34894.22,35215.75,3704.008481
2021-01-06 19:00:00,0.01659969258,0.3471640316,0.05713043478,0.8093913043,0.1334782609,0.1352652174,35215.75,35695,34652.6,34816.72,5619.207768
2021-01-06 20:00:00,-0.01658579846,0.2860257335,0.03783333333,0.8457222222,0.1164444444,0.2046777778,34818.95,36250,34280,36015.88,10922.41272
2021-01-06 21:00:00,0.03615350699,0.2348248202,0.04216666667,0.8462222222,0.1116111111,0.2374277778,36015.16,36470,35650,35874.16,7481.324348
2021-01-06 22:00:00,0.03149691358,0.3463800705,0.08638888889,0.8544444444,0.05911111111,-0.08195555556,35869.97,36379.99,35700.92,35989.63,2717.847393
2021-01-06 23:00:00,0.05486138861,0.4763114663,0.1439230769,0.7603076923,0.09561538462,-0.08512307692,35989.64,36939.21,35949.12,36769.36,5501.43949
2021-01-07 0:00:00,0.08911970583,0.3919568492,0.053,0.8052631579,0.1417894737,0.2292789474,36769.36,37287.63,36422.71,37150.66,6259.578978
2021-01-07 1:00:00,0.1232492997,0.4138966698,0.04488235294,0.808,0.1471176471,0.3217117647,37150.66,37227.61,36615.83,36871.47,4542.03973
2021-01-07 2:00:00,0.03555194805,0.1866341991,0.1405454545,0.8209090909,0.03854545455,-0.1189181818,36871.47,37087.01,36456,36962.37,4112.981009
2021-01-07 3:00:00,0.1204545455,0.4446969697,0.03254545455,0.8213636364,0.1460909091,0.1989545455,36962.37,37699,36926.53,37454.48,4747.646909
2021-01-07 4:00:00,0.1484391534,0.4757671958,0.1123333333,0.8233333333,0.06444444444,0.0006555555556,37452.62,37550,37056.12,37450.95,4099.953841
2021-01-07 5:00:00,0.160976431,0.3581313131,0.045,0.838,0.1171111111,0.1725111111,37450.95,37700.8,37100.77,37347.2,4337.600291
2021-01-07 6:00:00,-0.03075396825,0.214484127,0.09516666667,0.8805,0.02433333333,-0.1202166667,37347.2,37439.75,36710,37130.84,4095.35114
2021-01-07 7:00:00,0.0233241506,0.4862488522,0.06563636364,0.8615454545,0.07272727273,0.01458181818,37130.85,37338.72,36720,36859.85,3782.276886
2021-01-07 8:00:00,0.2228571429,0.6152380952,0.07285714286,0.7924285714,0.1347142857,0.1357142857,36863.04,37350,36300,37217.55,5254.610209
2021-01-07 9:00:00,-0.09655004859,0.5310009718,0.147,0.7228571429,0.13,-0.06561428571,37217.55,37500.99,36905,37492.69,4407.045594
2021-01-07 10:00:00,0.21515625,0.4055729167,0.084125,0.797625,0.118125,0.0358625,37492.7,37500,36920,37045.45,3236.822718
2021-01-07 11:00:00,0.07329931973,0.4393707483,0.04357142857,0.8734285714,0.083,0.1087714286,37045.45,37913.72,37038.97,37822.09,4315.490397
2021-01-07 12:00:00,0.01942234848,0.3913958333,0.09825,0.80345,0.09825,0.02493,37825.64,38200,37518,37941.36,6363.359069
2021-01-07 13:00:00,0.1484789299,0.2709517045,0.0540625,0.72825,0.2176875,0.27466875,37941.37,38429,37900,38161.6,5364.346066
2021-01-07 14:00:00,0.1070718463,0.374789056,0.05342105263,0.8124210526,0.1342105263,0.1007736842,38161.6,38644.76,38079.02,38453.97,5516.633701
2021-01-07 15:00:00,0.12453125,0.3652546296,0.048875,0.842875,0.10825,0.2101708333,38450.51,38970.42,38062.75,38970.42,5401.362641
2021-01-07 16:00:00,0.07024560275,0.3093865294,0.06605405405,0.8246756757,0.1092972973,0.1029675676,38970.41,39500,38921.49,39120.01,8054.616114
2021-01-07 17:00:00,0.05550312236,0.393885468,0.04572413793,0.840137931,0.114137931,0.1170517241,39120.01,39775,39101.36,39732.92,4853.729905
2021-01-07 18:00:00,0.05623174603,0.3237669312,0.07738333333,0.8142166667,0.1084,0.09861833333,39732.92,40365,36500,38948.48,16920.67287
2021-01-07 19:00:00,0.04338307569,0.4477603192,0.059,0.8225,0.1185277778,0.1977111111,38907.58,39236.12,37493.52,39062,9539.541292
2021-01-07 20:00:00,0.1106884058,0.3547403382,0.03843478261,0.8494782609,0.1121304348,0.1993130435,39061.99,39199.33,38352.88,39109.38,4364.133612
2021-01-07 21:00:00,0.1043400342,0.3618827022,0.03196551724,0.8593448276,0.1087241379,0.1583206897,39111.34,39882.07,38908.11,39687.11,4533.614789
2021-01-07 22:00:00,0.05162409812,0.3895353535,0.1163333333,0.7666,0.1170666667,0.0215,39687.11,39969,39150,39665.92,2855.62721
2021-01-07 23:00:00,0.05148148148,0.2542592593,0.0912,0.8323333333,0.07646666667,0.04564666667,39666,39680.54,38541.38,39432.28,5866.665465
2021-01-08 0:00:00,0.01845238095,0.3837301587,0.06564285714,0.7835,0.1508571429,0.1450714286,39432.48,39699.87,38793.23,38793.23,3387.174889
2021-01-08 1:00:00,0.03503289474,0.1888157895,0.029,0.8200526316,0.1509473684,0.2066157895,38793.24,39000,37800,38681.37,5775.389265
2021-01-08 2:00:00,0.08838541667,0.4020833333,0.0894375,0.7571875,0.1534375,0.17854375,38681.38,38692.83,36500,37181.74,9364.247135
2021-01-08 3:00:00,0.01265718409,0.3885435993,0.05571428571,0.8085714286,0.1357142857,0.2008714286,37181.74,38460.13,37068.4,38347.1,5036.746918
2021-01-08 4:00:00,0.0137797619,0.2160416667,0.01958333333,0.839,0.1414166667,0.2151166667,38347.11,38949.97,38155.61,38668.92,5126.666402
2021-01-08 5:00:00,0.005833333333,0.3566666667,0.0819,0.7741,0.1439,0.13415,38668.92,38700,37895,37975.25,4384.158743
2021-01-08 6:00:00,0.1967676768,0.4745454545,0.046,0.7565454545,0.1974545455,0.3561272727,37980.53,38685.13,37563.92,38537.94,3989.761815
2021-01-08 7:00:00,-0.06048611111,0.3513888889,0.04966666667,0.8648333333,0.0855,0.1962,38538.99,39143.8,38280.16,38930.55,4177.46546
2021-01-08 8:00:00,0.07535409035,0.2739316239,0.01861538462,0.8485384615,0.1327692308,0.3566692308,38929.56,38985.06,38414.7,38648.95,3277.73807
2021-01-08 9:00:00,-0.08944444444,0.4267261905,0.0678,0.865,0.0672,0.05526,38648.96,39374.22,38222,39358.34,3995.803833
2021-01-08 10:00:00,0.08164600551,0.3151170799,0.05045454545,0.711,0.2385454545,0.2671181818,39358.99,41057.79,39220,40721.45,10298.22133
2021-01-08 11:00:00,0.03193001443,0.3332058682,0.07216666667,0.8143888889,0.1134444444,0.05369444444,40722.71,41500.45,40345.39,41286.67,9286.549999
2021-01-08 12:00:00,0.05245516388,0.2913386415,0.04675,0.8841785714,0.06910714286,0.009425,41286.67,41785.9,40857.37,41316.91,7590.278927
2021-01-08 13:00:00,0.1982397762,0.4409239969,0.0440625,0.82325,0.1326875,0.22229375,41318.03,41641.83,40700,41311.18,5331.452666
2021-01-08 14:00:00,0.0684015873,0.395681746,0.09324,0.79348,0.11332,0.045336,41313.24,41564.72,40970.22,41454.13,3918.180651
2021-01-08 15:00:00,0.1350146199,0.2197666786,0.06773684211,0.8150526316,0.1173157895,0.1368684211,41454.13,41950,39777,40829.08,12863.95162
